lon,lat,Ca,pH,N,CN,P_total,NP,pft_value,pft_type,pre1,pre2,pre3,pre4,pre5,pre6,pre7,pre8,pre9,pre10,pre11,pre12,radi1,radi2,radi3,radi4,radi5,radi6,radi7,radi8,radi9,radi10,radi11,radi12,tmn1,tmn2,tmn3,tmn4,tmn5,tmn6,tmn7,tmn8,tmn9,tmn10,tmn11,tmn12,tmx1,tmx2,tmx3,tmx4,tmx5,tmx6,tmx7,tmx8,tmx9,tmx10,tmx11,tmx12,vap1,vap2,vap3,vap4,vap5,vap6,vap7,vap8,vap9,vap10,vap11,vap12,qair1,qair2,qair3,qair4,qair5,qair6,qair7,qair8,qair9,qair10,qair11,qair12
-79.22,33.33,371.2965,NA,NA,NA,NA,NA,12,Evergreen Forest,100.2813336,73.21563418,93.9352817,74.33059024,83.42185656,137.491932,147.8308197,162.0015066,148.4948993,91.57948654,69.43761661,81.30401663,114.1744299,147.7125612,193.6718365,254.2135214,277.5307313,269.5764717,259.6749887,229.2674026,198.8598165,163.0720599,129.0327712,104.5456887,2.99882523,3.711329152,7.221217748,11.40590797,16.20451894,20.64278939,22.52032298,22.08991031,19.0983623,12.92548148,7.414401962,3.458545637,15.07025171,16.4189859,20.29732328,24.393487,28.22906908,31.05592744,32.76285295,31.98372207,29.442593,24.97009873,20.5615168,15.77349555,8.251055422,8.392137622,10.68565771,13.83122937,19.25345283,24.43983677,27.25976277,27.36726078,22.53848747,16.06588746,11.73854907,8.912725679,0.00533142,0.00534107,0.00654781,0.00804167,0.01089215,0.01532696,0.01779614,0.01724117,0.01389377,0.0096305,0.00719787,0.00562897
-79.55,8.983,405.36875,NA,NA,NA,NA,NA,22,Mixed Forest,118.1674255,30.59111571,54.25281871,17.02424529,250.4523714,156.2763219,270.2411091,247.7615147,270.3457377,12.12336718,536.9966516,163.8183368,192.6041455,227.9008685,252.3699127,231.68953,189.0805452,168.4684078,167.1012895,167.1690586,169.6987565,150.6326585,142.464256,170.3685939,22.71564052,22.38617743,0.545644444,2.728106988,24.33877341,23.73918557,23.86502974,22.84380774,23.37818042,22.93399584,22.01130233,22.60078963,29.13305539,29.73617914,0.601925373,30.52211969,30.24922406,29.74036615,30.45375537,29.95571193,29.74324325,29.38533943,28.47798274,29.3627502,26.46913699,26.33804252,27.7666013,28.75352533,30.86762637,30.08321674,30.49682811,29.179932,29.45793414,28.92663493,27.69523006,27.08218352,0.0171049,0.01583715,0.01608957,0.01780093,0.02197293,0.02078429,0.02136886,0.02128266,0.02012616,0.02017601,0.01897893,0.01867515
-79.85,9.16,371.2965,NA,NA,NA,NA,NA,12,Evergreen Forest,76.19217946,48.94494455,52.48268002,95.94211035,361.2614338,266.1537227,270.251991,270.2937091,247.5470459,330.5500539,414.4991036,242.0649611,204.18995,227.2403489,250.970177,228.4848154,181.9538597,164.1471841,167.8541492,170.0814758,172.3088024,159.8499542,151.9427635,171.9834411,21.97985166,22.11169443,22.87571795,23.51672323,23.61057024,22.9589505,22.88509271,22.9883682,22.70277336,22.72641036,22.1677601,22.19800916,29.26783831,29.93379485,30.942043,31.25122648,30.25251568,29.36471093,30.11099052,29.29738617,28.85219102,28.77749064,27.92045457,28.35321197,26.59831922,26.42411521,27.89300475,28.85710124,30.31930613,29.49177727,29.77748621,29.46658053,28.79548767,28.96576408,27.71159978,27.39455769,0.01710247,0.01625468,0.01676877,0.01841401,0.0208817,0.02019183,0.02062387,0.02013054,0.0197867,0.01982725,0.01881003,0.01805681
-79.97,9.28,373.15,NA,NA,NA,NA,NA,12,Evergreen Forest,108.6749796,43.13008169,53.5812253,32.83264922,140.1772115,439.6683869,373.4202811,397.752282,212.2566572,275.635781,164.3639099,136.5194447,49.49302808,89.3036125,134.5221815,199.7580528,257.1801555,288.3324988,306.1782429,267.1297942,201.6722408,119.8680661,57.7024512,37.41806052,21.83157719,21.62637835,22.46887571,22.90239993,23.4365656,22.52133543,22.96512771,22.64036543,23.67909379,24.14520318,22.38354511,23.8460965,30.0794203,30.30351144,31.0971139,31.13123528,2.581342819,29.78786867,30.35894144,29.97194225,28.16449132,27.61125304,28.3720178,29.22571905,25.97928907,25.80531687,27.25210415,28.06734554,29.60169152,28.65938989,29.20924365,28.93287748,28.59384043,29.86498761,28.83124886,28.36537501,0.0181528,0.01600293,0.01611631,0.01697926,0.02031641,0.02037348,0.02126556,0.01994494,0.02011002,0.01985536,0.01828037,0.01761969
-82.13,30.73,371.15,NA,NA,NA,NA,NA,21,Mixed Forest,36.42052304,27.2082204,179.838905,24.58497046,41.71979822,207.380672,166.1089033,16.0407116,224.0202438,19.23907063,24.22788459,39.13027983,129.0473536,166.3705733,203.408423,263.1257769,280.8077437,257.4913359,247.4426997,233.7489563,194.2090187,176.2048989,144.0891166,121.7448954,2.085431564,8.440877056,8.649873337,12.25652436,15.65739956,20.26694805,21.39332555,21.49646641,18.44231021,12.25217604,10.8214214,8.229989093,16.74101232,21.70231434,21.38582931,26.90808794,30.29301883,31.66095508,32.71797277,32.95457659,29.39356044,26.46059764,25.17502502,20.96771697,9.140823837,10.90050702,12.32569808,16.47323926,20.85246136,24.83113896,28.80981656,30.1641525,25.33543281,17.74075092,14.55178694,11.63145959,0.00565487,0.0078714,0.00736706,0.00843115,0.0099217,0.01596252,0.01819177,0.01712958,0.0151476,0.00941302,0.00909037,0.00824284
-82.25,9.35,369.64,NA,NA,NA,NA,NA,3,Unclassfied,136.5911512,92.03851106,104.5385877,176.8263779,350.3949527,253.9692925,269.6633762,278.9547914,240.4265197,357.6470733,369.5999976,241.4997133,190.7665284,217.0627108,246.0007952,227.9255659,174.1439006,154.6047977,169.8627222,154.6929551,175.2815444,150.8235383,157.721212,164.6490924,20.98015083,20.96014668,21.7326692,22.47259271,22.79395693,22.2909845,22.29552905,22.20544885,21.75618162,21.81793839,21.14390334,20.93167759,30.21519967,30.70560405,31.92927613,32.06148709,31.24495502,30.36781829,30.8578731,30.31554349,29.87366612,29.78539455,28.75651679,29.30800487,26.27166433,26.33827437,27.61993816,28.98765406,29.78246477,28.90874581,29.47967719,29.14589373,28.37951567,28.52530223,27.03546893,26.0188368,0.01762084,0.01675049,0.0168286,0.01780134,0.01943746,0.01957479,0.01980666,0.0201232,0.0186893,0.01982533,0.01859075,0.01797637
-83.5,35.5,371.2965,NA,NA,NA,NA,NA,14,Deciduous Forest,138.4681121,114.8572528,142.5354372,121.9220758,123.4144467,137.8199793,124.9612898,129.0646857,121.5011324,83.4768866,124.5724445,132.5531929,99.67687768,130.0671527,180.5024607,226.7006605,256.8029853,251.119811,246.5538455,216.6581262,186.7624069,152.9285432,107.4916863,90.52516767,-3.549532874,-2.823041857,0.654563808,4.868946559,9.714656263,14.24638437,16.3291893,15.93171399,12.22986457,5.730695866,0.830854629,-2.956209308,7.738827961,9.347450934,13.59439129,18.74450899,22.83749453,26.24713845,27.94316921,27.52697166,24.48681746,19.33509436,13.71508067,8.627666733,5.279967597,5.339303616,7.049743634,9.643982052,14.37326309,19.12611514,21.62799919,21.26483795,16.28376401,10.88232479,7.614126748,5.63702422,0.00419117,0.00424068,0.00511509,0.00639576,0.00872516,0.01177593,0.01374951,0.01370109,0.01072046,0.00748167,0.00574781,0.00439932
-84,10.43,369.64,NA,NA,NA,NA,NA,12,Evergreen Forest,241.1798533,129.9799716,102.6616629,144.285349,297.1295602,324.035551,420.4702776,351.67353,301.9849706,359.3039661,397.4139535,318.843507,166.6082643,189.1710333,230.5929385,220.5961528,167.5780577,143.4838629,144.0688383,140.2857839,154.4689381,143.1500907,148.7335968,143.0761515,20.61933305,20.72455015,21.70219227,22.34734627,22.34090627,22.00406439,22.28861674,21.76890991,21.54940398,21.55473766,20.79381827,20.4911746,30.94132016,31.6525419,32.70479087,33.27056336,32.19247449,31.11937816,31.22602857,31.17420003,30.80005855,30.65235438,29.49748691,30.02551045,26.96075757,27.1361156,28.61294143,29.50301566,29.77462344,29.23375928,30.10283844,29.76422324,28.84080983,28.9287547,27.31793608,26.524457,0.01665754,0.0164206,0.01673013,0.01723618,0.01881937,0.01944047,0.01959452,0.01993745,0.01912639,0.01965272,0.01851503,0.01770609
-89.6356,45.4986,371.2965,NA,NA,NA,NA,NA,21,Mixed Forest,28.92480681,23.64332399,41.99657859,70.09656781,87.24783866,99.64710965,101.0615973,93.73698649,89.36945366,73.90879871,46.61946639,34.25467375,65.098516,108.6871745,159.7892333,206.5411978,246.8568668,265.2108092,263.5426377,217.6071356,171.6716336,108.8800779,66.77040085,50.08538587,-16.69126518,-15.56887776,-9.049744272,-1.36469188,4.882438515,10.4632288,12.63706462,11.76625591,6.864112601,0.835858446,-5.601743338,-12.78834743,-5.43633089,-2.866031568,3.265427949,11.095008,18.25900461,23.31261356,25.46459276,24.50061392,19.72431564,12.82493806,3.893991603,-3.218756976,2.329853071,2.731807596,3.850361059,5.867320632,9.285739315,14.24580419,16.74932114,16.62258665,12.2199674,7.664765489,4.657426657,2.921663759,0.00150669,0.00159882,0.00235774,0.00365094,0.00563705,0.00816274,0.00919536,0.00915989,0.00710981,0.00496153,0.0030391,0.00193301
-89.82,21.15,371.2965,NA,NA,NA,NA,NA,14,Deciduous Forest,25.62895772,23.55469585,15.77106794,26.06187825,66.5673698,135.2958542,105.6616784,139.3175589,142.073106,108.6190316,38.49726144,29.30315858,177.8502286,204.118275,249.3916538,284.5158024,284.9983088,265.6561442,281.1276359,253.3424016,225.5571673,203.6649105,179.3338546,163.9895685,18.25952756,18.07199229,19.42872151,21.25048359,22.64528559,23.33528731,23.06453642,23.16337615,23.17288735,22.63456057,19.92780752,18.65011745,28.3554029,29.49285709,31.24436742,32.80757815,33.48753209,33.03145066,32.97203858,33.16732174,32.61099741,31.00814894,29.21580932,28.30690316,21.12879691,20.78219813,22.02907541,24.28946287,26.46544174,28.49112126,28.62277136,28.87204428,29.00473663,27.04207737,23.50263771,22.10220365,0.01229873,0.01240805,0.01251101,0.01349178,0.01428625,0.01633634,0.0152579,0.01590667,0.01758962,0.01622876,0.0135887,0.01247767
-90,42.5,371.2965,NA,NA,NA,NA,NA,31,Herbaceous,39.53723458,37.95169537,57.97114726,94.33936408,107.183819,124.0959504,106.703608,103.8341578,84.81869064,68.03269251,58.94649981,46.89877314,82.51541923,126.7344468,173.4108878,216.4242917,242.9184632,277.8949623,278.8190558,235.7281652,192.6372746,132.8168783,84.12412509,66.86813237,-10.65198949,-8.253038124,-2.6571583,3.686650007,9.687886309,15.14476885,17.17478836,16.31544613,11.27108542,5.155763043,-1.226034245,-7.697206665,-1.647106527,1.255715995,8.057637649,15.77057354,21.75789948,26.90767676,28.5670132,27.68442241,23.9173941,17.136843,8.496108275,0.870803271,3.16072498,3.664747993,5.194875762,7.863504689,12.16241562,17.33731718,20.44469323,20.06305161,14.32238165,9.201188265,5.840872132,3.865147908,0.00212938,0.00241255,0.003538,0.00503831,0.00731469,0.01009316,0.01131465,0.01131948,0.00876506,0.00599822,0.00398022,0.00257479
-93.21,45.41,371.2965,NA,NA,NA,NA,NA,22,Mixed Forest,22.2602405,16.89496011,41.61062871,67.21093922,89.14290866,114.5551073,97.71845477,114.3361044,84.09735864,64.14915144,42.09464642,23.52516955,74.07875996,117.1897812,167.5598971,208.7246,246.7336146,273.4095993,273.1494233,228.0767789,183.0041345,116.6359862,73.79637932,57.90817887,-14.6317335,-11.79024695,-5.455299686,1.859419766,8.303700235,13.78753015,16.05868842,14.96387821,10.279513,3.592829865,-3.467638683,-10.89015417,-4.67032762,-1.338393412,5.224867371,14.40974095,21.22769385,26.09229683,28.02654608,26.90547743,22.65179928,15.1832794,5.445810415,-2.098343004,2.335896275,2.890402342,4.243312862,6.617893186,10.26126029,15.64918186,18.53842987,17.99623133,12.9095837,7.957743067,4.768815988,2.945529927,0.00169665,0.00201149,0.0029643,0.00449307,0.00667682,0.00946968,0.01072009,0.01053106,0.00821818,0.00551975,0.00337302,0.00212149
-97.43,18.25,371.2965,NA,NA,NA,NA,NA,31,Herbaceous,16.084985,12.42864986,16.310317,33.67045192,91.00856517,169.0710401,186.3698269,187.4964688,205.1022244,117.4628938,36.79090637,15.65720036,202.0438963,233.1778161,266.4748489,284.5646564,267.6419948,228.0833747,251.3633736,229.8971382,208.4309028,214.8357549,200.9466715,190.6413182,8.391803423,9.266830491,11.44799877,12.99277502,13.61332584,14.38100816,13.67729952,13.63183314,13.72088309,12.39557537,9.857623723,8.517386456,25.2572395,27.25756156,29.19764821,30.59727974,30.34101193,28.58649766,27.14377093,27.53685601,26.38679477,26.28199919,25.80365057,24.99973023,11.33379625,11.61625251,14.75853777,15.58013144,16.48521016,17.295454,17.01266241,16.96726426,17.039869,15.32397358,12.08397828,11.48088582,0.00910637,0.00922593,0.00992574,0.01088989,0.01234746,0.01447157,0.01303848,0.01352228,0.01390885,0.01273941,0.01077321,0.00939521
1.3,39,371.2965,NA,NA,NA,NA,NA,22,Mixed Forest,51.49043773,51.19571688,36.87446582,36.36179979,45.3979287,17.03625839,4.724713568,15.11268721,52.73318518,59.51639506,58.22456736,62.17780647,98.32381791,138.9149491,193.5538233,245.6418187,284.9023048,309.276193,313.4509067,260.649794,207.8486812,154.0005491,105.8607473,83.4358628,6.277286264,6.63529443,8.672535828,10.42452731,14.08759379,18.25460843,21.23441489,21.63502902,18.38120238,14.77061331,10.03557405,7.43863927,15.29987273,16.17017533,18.73442613,20.75603205,24.24790906,28.89474989,31.92148275,32.1938691,28.48395896,24.25868785,19.19033866,16.04596257,9.587638908,9.453057278,10.49447537,11.77410271,14.65100882,17.88166681,20.93341684,21.58628623,19.57158629,15.93308374,12.17482049,10.20950816,0.00568602,0.00576891,0.00639879,0.00702904,0.00902332,0.01114397,0.01329271,0.01429447,0.01240183,0.00987299,0.00721044,0.00613037
100.22,34.53,369.64,NA,NA,NA,NA,NA,31,Herbaceous,2.071273378,3.381236977,10.92471192,18.11996152,48.43818278,74.10605659,74.08583041,65.66232971,55.68039992,26.08464333,3.577017707,1.267056047,156.1720159,192.7517376,251.6466263,300.0941034,288.9704826,223.6904717,261.4941958,233.2110014,185.2454676,187.4847341,163.4302486,140.8655208,-21.82215741,-17.68163144,-11.8625838,-5.954785082,-1.051947294,2.844206006,4.785612117,3.717039377,0.280790117,-6.472864798,-15.18449979,-20.78547213,-2.129265394,1.056969923,4.815775552,9.556476698,12.55675235,14.82836281,17.19734913,16.76663049,13.51807541,7.751147138,2.849501463,-0.628322865,0.22558965,0.374325203,0.429453931,0.761413968,1.831668827,3.984043666,5.992627894,5.650175847,3.775275117,1.166581949,0.294125103,0.248371742,0.00098309,0.0012195,0.00167357,0.00277878,0.00511721,0.00821217,0.00939536,0.00760983,0.0071958,0.00393419,0.00153757,0.00112947
100.23,35.76,369.64,NA,NA,NA,NA,NA,31,Herbaceous,1.647946486,2.596835992,7.282673156,13.60213479,40.45105233,59.37933866,66.09077315,60.37792412,48.88288404,17.78642425,2.49202831,0.534588412,150.7895803,188.9092283,250.725815,291.2815236,288.0302871,230.5278251,280.7120768,249.1945107,182.7968235,179.9074601,154.0658897,132.0054294,-21.08861965,-16.77370623,-10.99300508,-4.676010801,0.436729198,4.272974015,6.419747853,5.358901338,1.400681167,-5.901453079,-14.54920243,-19.80944369,-3.040480284,0.853410655,5.282536227,10.82237112,14.01558677,16.49335755,18.69228878,18.11423451,14.09597667,8.284660733,2.756631883,-1.417234206,0.245065165,0.384105389,0.569788476,1.173434613,2.569768938,4.835886552,7.128521589,6.804220433,4.708285116,1.728665112,0.369241298,0.279990546,0.00096566,0.00103784,0.00140258,0.00215815,0.0040437,0.00754287,0.00773609,0.00640034,0.00641908,0.00312763,0.00120838,0.00108386
101.2377361,21.97888056,392.46,NA,NA,NA,NA,NA,21,Mixed Forest,21.22256678,22.46052087,23.69847496,48.52492827,152.3213159,151.8741075,324.7461459,258.4839657,150.2359659,89.86743694,66.80435262,12.30889595,146.5935169,199.0921073,217.3456881,241.8551003,181.4647482,135.556328,125.8390664,157.1249374,143.4781837,163.0951997,105.2343126,123.1268799,18.17418733,9.948675168,12.6580661,15.78023269,19.54734198,20.67715194,20.6290948,20.22087633,19.53480733,17.43146392,15.59486005,0.856172982,23.77027718,27.550368,28.01755928,30.64857081,30.39051021,28.54495639,27.36660588,28.63626673,27.64975566,27.70658121,25.31600084,23.70015983,12.18811161,11.80236941,14.50126019,17.04081602,22.16211745,24.58454453,24.75259463,2.55901203,23.10994593,20.5680692,18.17857864,13.42622596,0.01055971,0.01003359,0.01062816,0.01392266,0.0186199,0.02122776,0.02061575,0.0206847,0.01904609,0.0164724,0.01664777,0.01210484
101.2713472,21.919125,392.46,NA,NA,NA,NA,NA,21,Mixed Forest,20.85641085,31.77217719,42.68794353,98.22399979,200.3622274,192.8252928,376.8511493,317.9222874,172.6452302,108.4908946,97.79983062,19.44557359,132.5123335,173.1665114,194.5093219,217.8947027,151.7175752,126.0484976,122.2040238,143.1174692,149.9127583,166.5938873,97.69048069,109.6085378,18.14531763,14.50894185,17.20996645,20.23916391,22.7743672,23.51417811,23.28411279,22.99246336,22.7774824,21.2910324,20.36891027,0.239133545,28.232271,31.77025764,31.73937258,34.15299866,32.58387317,31.55799148,30.06772758,30.88399224,30.7311705,31.12613116,29.24850745,27.64339034,16.05078969,16.12418211,19.99672591,22.61012853,27.39350143,28.56694916,28.283602,5.27795384,27.32920619,24.56309156,23.25988861,17.11246797,0.01294872,0.01483625,0.01499438,0.02281223,0.02393434,0.02408721,0.02311724,0.02348796,0.02138418,0.01941222,0.0207428,0.0155895
101.5799778,21.61630556,393.8533333,NA,NA,NA,NA,NA,12,Evergreen Forest,13.08445039,18.10108942,45.41267927,94.78296934,172.8982448,207.7399117,280.3664732,290.9495278,176.2091235,107.1796581,43.46558843,20.68387317,133.1428474,172.087808,201.665855,199.1617157,165.2138847,141.4735903,130.45346,138.5385765,146.6236929,150.4385155,144.7886063,132.2027353,11.78588246,12.23641452,14.90423164,18.29170491,20.48906045,21.86940371,21.79909899,21.49346303,20.73837894,18.98648427,15.28424443,12.68520675,24.37583879,26.74964372,29.21228944,30.75051138,30.20789708,29.72504585,28.84385119,28.90697275,29.10078956,27.76860434,25.77092081,23.66411708,14.58314717,15.07853497,17.81327979,20.16829606,23.72694752,26.08965556,26.07998732,26.11328742,24.59643357,22.32616141,18.25955861,15.28063969,0.01148533,0.0121806,0.0123882,0.01802472,0.02093317,0.02229292,0.02157255,0.02169756,0.01986375,0.01752606,0.01818523,0.01355945
101.5800167,21.6163,393.8533333,NA,NA,NA,NA,NA,12,Evergreen Forest,14.88517273,17.90406309,39.98748223,80.64459057,160.9953722,196.9994311,277.9682736,276.919619,161.6872477,112.1705207,47.0025044,22.78446533,132.5525382,173.624455,207.769681,214.606161,173.133627,144.907916,130.2142499,138.4424169,146.670584,144.7187382,137.9124371,126.6383763,10.11550382,10.6256113,13.24773163,16.61287751,19.125945,20.81175284,20.81725373,20.4941089,19.64478163,17.80923316,13.92649672,11.18155265,22.92895038,25.21866867,27.90998115,29.61261816,29.09758397,28.66608484,27.83313162,28.03273152,28.08157396,26.49642236,24.3980575,22.2468368,13.12994911,13.5088866,15.73417263,18.120545,21.9258583,24.52364985,24.69509615,24.65205455,23.10419299,20.93471777,16.89617236,13.99337091,0.01074343,0.01065733,0.0111037,0.01507644,0.01923652,0.02156352,0.02091192,0.02100372,0.01925307,0.01675393,0.0170169,0.01249334
101.985425,29.571128,409.2225,NA,NA,NA,NA,NA,21,Mixed Forest,4.935478333,5.855514005,20.9956914,4.991941463,66.58693115,190.1387485,193.3311445,136.5613744,137.8120332,0.816346779,2.811727616,2.032561006,161.6116431,200.2926718,245.6727668,241.4013797,222.7390038,181.003368,183.2915725,146.8923133,144.0572683,152.4133132,154.8450586,137.2330813,-7.874182375,-5.598708356,-0.653423849,-0.256528386,6.496695965,9.029504885,11.17189139,10.37439292,7.234601148,2.60019839,-2.97041182,-6.899793879,5.575415305,8.728780049,1.393351578,15.19647149,19.08935637,17.48648977,19.42764138,20.3391629,15.7825691,13.20796278,11.23307519,7.671359901,1.376920971,1.224659157,1.969525867,3.508028681,6.97803671,10.15219094,12.50256146,10.86563248,8.534660716,5.781203621,2.661893094,2.019407033,0.00351115,0.00383341,0.00575429,0.00766899,0.01006336,0.01335926,0.01552147,0.01442728,0.01249809,0.00743914,0.00476014,0.00382291
101.997775,29.576369,409.2225,NA,NA,NA,NA,NA,21,Mixed Forest,6.162841591,6.97414047,22.12860218,5.815247853,72.69166877,189.2221472,200.9097233,142.3194088,142.4024232,0.770206574,3.37650465,2.647905082,156.8423319,194.0438428,240.2073597,236.0109921,218.27735,177.2776329,181.7902166,145.7852448,140.4549317,147.4536929,149.8000392,132.4534135,-6.52970755,-4.398900949,-0.390110761,0.039540771,7.70567847,10.04625928,12.23120887,11.51769958,8.228791476,3.792904072,-1.62148481,-5.576683023,5.903966358,9.008382662,1.651464812,16.01430026,19.72347283,18.23957416,20.32688304,21.25348045,16.47297034,13.77532219,11.69244522,8.055238422,1.823341235,1.654836942,2.576816031,4.340630116,8.074175429,11.36471651,13.82787853,12.20628315,9.691589808,6.804492502,3.387761972,2.605551603,0.00379708,0.00408563,0.00610182,0.00803362,0.01038564,0.01368936,0.01600186,0.0149477,0.01280357,0.00779574,0.0050932,0.0041382
102.004303,29.896144,409.2225,NA,NA,NA,NA,NA,31,Herbaceous,2.184414866,3.720730925,19.95445189,3.406967397,57.57255117,182.8809728,167.8930747,117.8960789,119.1160488,0.745938764,1.697113446,0.547189791,173.9443426,214.9921305,260.2669864,259.3223383,233.2899146,190.1408022,190.6888415,151.8163477,155.8401262,167.5691089,168.9085513,150.856753,-11.67078928,-8.889865045,-1.323551389,-0.846980148,3.306210963,6.324960808,8.467875572,7.412367286,4.463895168,-0.607726585,-6.714662059,-10.60451624,4.291502517,7.716166315,0.658171835,12.86411112,17.16260211,15.5484141,17.28259993,18.25140929,14.13240936,11.51112602,9.665269188,6.269431789,0.172565024,0.07538832,0.355819236,1.291855376,4.157878109,6.950374821,9.145990512,7.475535906,5.483830693,3.009222096,0.649997369,0.411281196,0.00254761,0.00308547,0.0048404,0.00685896,0.00941958,0.01238223,0.01434268,0.01322651,0.01158629,0.00645265,0.00379976,0.00284
102.025364,29.585019,409.2225,NA,NA,NA,NA,NA,15,Mixed Forest,7.212385799,7.930935494,23.1038612,6.516205162,77.94868457,188.1478852,206.9619075,147.0220799,145.9825444,0.742692714,3.859584546,3.171789818,152.8500151,188.7847871,235.5807792,231.545689,214.5321236,174.1017363,180.6297383,144.8926258,137.4775655,143.393312,145.5952059,128.4861763,-5.445131973,-3.43127801,-0.1806727,0.280202187,8.686776093,10.87225108,13.0946432,12.44841115,9.032820094,4.75992816,-0.528671593,-4.508521054,6.145453268,9.209790337,1.838721801,16.66540461,20.2242986,18.84940714,21.05833463,21.99903907,17.03229528,14.22392734,12.04534781,8.346673483,2.193198432,2.013614809,3.080701638,5.027060903,8.972583846,12.35480796,14.91438943,13.30538149,10.63460365,7.639391926,3.984502235,3.088850334,0.00402896,0.00429111,0.00638518,0.00833293,0.01064997,0.01395612,0.0163945,0.01537412,0.01305046,0.0080849,0.00536454,0.00439456
102.0992,29.6524,409.2225,NA,NA,NA,NA,NA,14,Deciduous Forest,12.40862663,12.66153021,27.82650943,10.06363459,102.892404,181.9042407,235.0467814,170.2899017,161.6921806,0.732292865,6.222034401,5.7484576,134.3502471,164.3202645,213.4382929,210.9285028,197.4807732,159.1269924,175.4712252,140.9093429,123.7453269,125.1750522,126.157664,110.2621242,-0.400792864,1.088623848,0.857798456,1.461640692,13.26793413,14.76969547,17.14732976,16.80448651,12.80597332,9.264004648,4.565314763,0.448328537,7.237578569,10.11339901,2.57629801,19.67062443,22.6088286,21.77820079,24.50906399,25.5124959,19.69749474,16.35601306,13.68857413,9.688232289,3.963999876,3.745030113,5.497379206,8.292344411,13.20444479,17.00974057,20.02896245,18.48701902,15.06624727,11.5632317,6.816036542,5.390018209,0.00510902,0.00525677,0.00770314,0.00973881,0.01190983,0.01522041,0.01826042,0.01738972,0.01421599,0.00942297,0.00663196,0.00558709
105.8,26.2,404.2091667,NA,NA,NA,NA,NA,22,Mixed Forest,21.10160808,21.28314869,33.34690306,63.0695204,134.8770477,216.5646316,208.8806296,159.1048099,100.5269827,85.64617092,34.86333996,17.27714601,105.0728776,126.6619682,172.4111592,202.8576119,190.2457882,180.3771436,196.0429341,176.8462022,157.6494703,111.481703,103.3127724,91.92145419,1.816833347,3.484057806,7.025208103,11.23501179,14.27136799,16.73854948,18.26171063,17.56602303,15.19747565,11.95666533,7.185128114,3.518558779,8.9248857,11.71831887,16.57076237,21.05028656,23.08888978,24.34658305,26.05834298,25.95881474,23.77286588,18.91486326,15.16426786,10.95353624,6.379591191,7.203973503,9.064669727,12.59409201,15.64317076,19.36476111,21.23162978,20.27446237,17.08514232,13.5292433,9.734800939,7.221563951,0.00532391,0.0049571,0.00730063,0.00986221,0.01190833,0.01520587,0.01683904,0.01727282,0.01343545,0.0117176,0.00820523,0.00664673
108.4,33.4,404.2091667,NA,NA,NA,NA,NA,14,Deciduous Forest,4.953305423,10.74461826,28.45021874,47.11898346,80.48434663,106.1822947,135.0332579,120.7908056,100.7311138,74.75704688,24.47741299,8.310974552,106.1740859,120.9853987,160.6242603,187.6550027,197.7282343,218.4623995,212.2201227,175.4392258,138.6583289,119.6994281,98.5414614,94.08532861,-5.456169931,-2.998213664,0.794982884,5.82343105,10.32017009,14.41637879,16.93567789,16.01012158,11.91806865,6.763233274,0.603108268,-3.662836188,2.3445986,5.173026714,9.700828743,15.55970118,19.58838653,23.36583931,25.17386806,23.88821804,19.31943207,13.72803304,8.466242575,3.892850125,1.859911468,2.66392177,4.17467377,7.357758136,10.25534768,13.84273558,18.51495065,17.57938825,13.0055558,8.026706534,4.240128419,2.209857625,0.00260501,0.00273349,0.00452277,0.00651497,0.00724481,0.01031007,0.01444805,0.01552846,0.00951237,0.00775277,0.00494962,0.00379369
11.4,3.4,358.8325,NA,NA,NA,NA,NA,12,Evergreen Forest,28.64941915,52.18977273,138.0170752,178.5288948,213.4306481,174.923465,111.7734489,142.7038003,301.1735784,309.6206895,134.3582219,34.51821619,183.4295215,187.1235897,177.1935389,171.750123,157.5384484,140.7375878,137.152692,141.0289607,144.9052293,133.3219076,149.7782555,168.5606034,19.49798984,19.99032889,20.25644302,20.15493215,20.10960812,19.82787668,19.81889796,19.54739725,19.56473538,19.6064626,19.63964825,19.47016461,29.77893765,30.92616265,29.95280433,30.13035871,29.35735118,28.08643464,27.03623041,26.89901711,27.90764598,28.14177916,28.78181312,29.0847538,23.24258675,23.66161274,24.3928089,25.15750864,25.22515014,24.64101055,23.63768513,23.56886845,24.07652169,24.30158263,24.28392367,23.88930065,0.01900591,0.01912552,0.01949327,0.02006691,0.01931395,0.01857997,0.01747265,0.01765457,0.01864896,0.01893568,0.0196747,0.01647845
